row_idx,label,caption,source_url,local_path,sha256
46,authentic,This image appears to be genuine and unaltered.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/46/image/image.jpg?Expires=1772789145&Signature=Y1Ygdz5M5jxo4pu31tO84y7HIENJJfsyw3q9Dr9IIz9Jt3jz2tthYNcKngvVSwAMPKJfuvPGnc3zS19RPPkIJuKqWBnWshqp3LzvQslPgUqQVIUT~zO0Dd52grMADvn9ZdGKVHhs9fFWi0lRJaPu2-f8amGQ23raKRn2iogHka04MO3mxDPS-AufBHdgb0EYX~YDCHs5ih-TwLXOS0Dk8ayrnQa9qdKtTCMhFLGdMyK8AhGts2-jNSSD0P4yWwYmEx4BtphW9hTXvcjeXDri07srQtwLf~ORZMYcPsK9uqiALfy-OURl5kUh4-z-JVHWVOr6hN6n-gwye2jEEOlRiQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_37_row46.jpg,3c21ba1881b817bba7d7c0596c461a813362394239227bbc1fd56f1ab6f29cec
0,authentic,This image appears to be genuine and unaltered.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/0/image/image.jpg?Expires=1772789144&Signature=H4Aj75d9Mpbz1hGpOoo6-sortVVcOdVeyGLT~-RZXW6a498Ie7kBXm6EKHdr-mpZ5lW62sdXmbQXs0BNz3~BUhLcrmW5xa8TFsRzr1I~Ouq~JdXaivtdmkN7et7Vd0HVsYqtu~Fiwn60WhJjrXWCEEYb1GeHjhNJ01UO7UqVR62jC8Myimg1UhTPYxFBFn9wVZvAan-eMnrpBoO2V8M4lCkco4ynAfR976hfTccM~SES4NOK40RtdUKk7irl8QPEgv3FAl6AzWw52H9K2lS~n44ZjYoCRnanwWI6Eccp4gSj6mcNjXcyFjc534OMFWRDdmYdZuITHZZpWqqdZBfQLA__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_38_row0.jpg,5fdefe9b00eb10373663dfaac9e8594093f3aa7d571edb9e75116c498546e706
101,forged,"It is evident that a butterfly with a blue wing was improperly integrated, revealing tampering.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/101/image/image.jpg?Expires=1772789147&Signature=jf7rqjirGz9tpmKZW6FSTyg~Owwfk3WVvdBREG9TfIreV8NFPgA6-WB5W3I7mlAm8eNfCfPphNv~g80fKrsbUzUNaYf2S0euakkVsnsc4Y-AMbfLnAlZ4a8RbB9Hcad5JqljYjJipiqUA7ZPzysksu7qnB5JO6mpThVsQViblQsUNvml19rjS9S2iD0PkUJPGuCb4WHaSzAwb3gziZ-K2c0yJqvAtipIo3MCNXW3omNYde~z5D8vOQ7i0HR9YOrNHZXpUrzFtzXCjVkDnvJWBw0XJCpXT5wnZte4r2BogzEj0uzMEMJOlirO6J0sB4fyiswOc0dH7SgF8sfn2ILqDQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_34_row101.jpg,2f2859916123da83914536b58ed00f8dac58a0fceaffc9f9759945e20085db83
15,forged,It is evident that a fish with a red belly was digitally stitched into place.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/15/image/image.jpg?Expires=1772789144&Signature=M1u8ixK~Vdh98pF4KkWPAfhJ0QPvpTwOd89bTUO1oNCE6N8w7rNVUmZrvfZzH84dJwTe-QHbW8pbtJqUHvdigH6~etN-N3WnLSBFSmTxZUxioQPQoCpmn2gc4GuX7sO3LEEhH9dN~pOwgMRas9BfoBAHUgG7pYZ~aRMvLzfisjy5N3Su5B12pM3cNShfKm8SZqZzQ6ZYFkTcNuLdd0cY03cVabtRZ5ShNVYHH~bKy06gsx922OCmxnBbwRL0GPwJGidZLmXNABdiz6RH00pQN1BpkYvYZkYG76AXn~CTQlGpVgRRoqT1~fwbZdHspPxzCWZmDtGfYvDoeMDtf84ZCw__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_35_row15.jpg,6d29cf907fae5f75210cec34ec35c81efaf52d0758a7d3eeb52e97c48745a5d9
96,forged,This image has no evident tampering.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/96/image/image.jpg?Expires=1772789145&Signature=WXVeU5lXcPEIk-1UzbTGWe6MvMbzQXhiC~YRYY~ikIBsEDN7e4g1fYhFKW7pQpcyJjuW9LL7i~WiG3bRJf9e1VgPiwjHkGE1Dw~XrpyC4aKjnUItCe~DDz50Cov24ORCKBQ5ehCyGrU1x4vs7BGigqD2P~ApP8WFbDd7fPFOHsY8JKzNjDGeUPtj~RFhxAqsFB4JovtVwFKtFaLMw8VB3XG7JbEBdFXk3dmaXdYryHEnXqPSIH6SUNyYI~g3Gl0egv0uFINNus4GnM3F00D22B8qJCZxhDnOSqYtLdHv94FVVs9Bb2jwQZky7kVkmmOOxbNZ-Eep-nggJe1rhvtU0Q__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_36_row96.jpg,f614f21a44e736d952b3922b2b418e0bbbd1645c8aa5c29ec5f7db59c427d493
7,forged,Detailed examination demonstrates how a photo of two dogs fighting was introduced from another source.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/7/image/image.jpg?Expires=1772789144&Signature=LP9gxWplSh13LH2qcve~UCHEFQSngzzq~F3Je9MbH9VjFlvzhUBRw5MaZpwuHhXefWsqh7WflwrTCb8FLuvuJUL8jCqWTzBChw~dnIeSR94gw5LT3Trtwl~oKePEYrYnsWBHcXS9ZPajO9tmOQoRh2fXxOORSqP9Hn8dPiNxJ1EdQVfhNY6I70BzyV5CKq9v9E7AUvEkcpW6UQcLc20jnMqUbfgX7AH3EdZfWZtAyAB8HqwhOuD4ZNq4UAabzj1T3PuO388LFWmEzZJQDU~ewZb2ooOKC~sQBIRiaspRzloulutQhiCxH-OVxyfYYtDPdgdNJXtgq6Ak9~v2cufejA__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_37_row7.jpg,0d97b9ad961f9fcd79fcb4236c9eafea5f49a2eed4f5b3079574470afade9435
90,forged,"Analysis of this image indicates that a man in a purple and black jacket was improperly integrated, revealing tampering.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/90/image/image.jpg?Expires=1772789145&Signature=oZtX0tbB9ClV-4BZ3k96oqmYr7B9LJzY4XPeiaBlb-Pz01xUc9ujvxwHvKoTlauRIZ61ELFwGwQPa0OsjO3YMcw6~DXzVeLkrVWZqxejaHsW6Zex--AIotHrGOlxRt0lfWz1TtWsNaFE7HLWQLLFogRoknGwXkRPMC1ssrlxDLk1PwEd2AvEOEHAUucaCrYuvx3Hj7a-2JFWJ66moTDFsrsdA~i9ueyo~PsxdPXPfGzGphND79GAC8hhYMfBJz4VHDGHyieiLx-WqcoznwPKfb-8GE3ewIUJhsmd5PL6me8IhRXAmI5jt8n~oI2ClN2Ip5nSRnpYDksbLObT5yjxVg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_38_row90.jpg,2cf58b1bf1cbbfa9f9877bb0b5c04e0f46f65ede2cb8e9a8276056abb2279d90
61,authentic,There is no evidence of any manipulation in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/61/image/image.jpg?Expires=1772789145&Signature=xUKItdMWPxjgEwKEuKx~vBcC3aR0A6mhD6cYfaEnJYKGZ1~cVX0-WXgDAOK-3MQncEjlb6~vYCna8mlu6jdo-dNCte0kLBQB8r~mA-IRe~1H2LQkVLn35H~9f0UtTIHqvHkrzRJPOfRSCR3DPVa2owE4x96eD4vdcEN~xC8fHBfxOVi7f1WR-cdaalxf-rcWaW-AN7b568Rbwz5sIzbTvQJYluQtQ5Nzu~3xtXXiAPOgM-TkeSm1Cn~k2M3uCNPHHgvcs2YRbDA3ZrU4NU9YR~Oeq4o5pnHj2LDOR3T5YVXp3DU6hgimcvtDEVjPfd-tJ8a64TnoUFIjaJ9miMbpjg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_39_row61.jpg,5ac4d4d625842de0e25f593fbcc1e36d6fff2bb0bcc8c53df88ca60cf6c414c9
55,forged,This image has no evident tampering.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/55/image/image.jpg?Expires=1772789145&Signature=iSkb3IyeV-YqxbY2~5vv8ZV8cA0lq6V~17CPeGgsTo41KiHMeeJkN0p44YtKB2exUUOJr9xCByzvYSxS2~Vl0ckOom75oUiuDRAS7rQZHeVG9q3aUh6Uxuri5ud6UUnob-2TaeP-LJxy743hVrkp8U0h5tkE5oRevWmo7dQxEK74UHySW7YcOpnA7vLGn72-bBFQRV5J5QcjEbGryPOn72oMFzLERi1D8Q8vLwc7FOK2jao1GprY~2~9gjhDq-OZgodQvCAKlSTfndjLYDh1~LPcSrYbF6EBum6iEEPWrpdjvD1eFaQG1smCBfgODJ1gSEbjGpI2EK9RwJJDhsV6~w__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_39_row55.jpg,e432f10532175f74e2ba979255f7e1c211110f7c5bda5fd6e1827969a1bd815a
82,forged,No signs of tampering are detected in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/82/image/image.jpg?Expires=1772789145&Signature=cxQVvxYSRwoHOZOWPFFXYvqLVZmSCjY9erotCea3W1jSCFlC6E8135oXPTEO0wuJcC5ibfTVuLOOeEFhAQIa6pdmRs38TNgf5eeUpJEBXA6UR9uQxrr93dUSIxqZto~B-p~PvVfhuuAKmGdp2kjIrl-dcFrPk~zhGsu6ZXKfyJUzdX92AgqkZuzBjiwF73Yl0ZXeZgN-gZt8iAOdNzW9ZcFsiOn8z2~L4Mdz59ZmlACunG9ce0fu~KHcFxQPfPdFKJ7I1-vbCW-rh~JadWTsyP5yAaIyrMSM4bZubeyuJQ9y0CIVYIws64ksRypeULkLKSP~CFcBTUOA9TkpEoirjg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_40_row82.jpg,9d7959a8709909489014f561ef47498959efff8017ab59795ae7d2affd35dfc6
71,forged,The evidence of splicing is undeniable: a chicken with a very long neck was introduced from another source.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/71/image/image.jpg?Expires=1772789145&Signature=sALGR0~8ym-5PuQjQx55mXuoO1qGuY~QparbesoCqn~ynjIqQ6cUdVNwXJ5use39PuI3mHyKFMNRq9wHbDpb4HLztJBJgBAopTxtbLwxM8UMKqTKvtux3~z3AEKDs-0uq8Sud46CxvpCJQ6~QFUGT3Eb9ZJjQVlf1x36owuT2-sqwqujkBlWjSVLW2wX-PYdlhhuoweUSQ5bVoo~UGEVOUH2bQOGeVeiosHuzgoFOazL9hqylKIq40H0elAlipob3mTpZ-bIqfHSYjzvdTWafLq2RjtNlk-~Jj9EdUDhCxed4pFW1T3EEoQIdp74FTFyhV3MwXL7I19kcNNOC75o7g__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_41_row71.jpg,0774ac4469de8f09e8c070463f01a02526837fed6e9ca8ea15206126eb3d3af2
36,forged,This image has no evident tampering.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/36/image/image.jpg?Expires=1772789145&Signature=GexdLRLrT-dmkrE6iyT7JHWNa59zPuV0bRwmaklwW6ff1gRsKFlVVdR79IsCdLdTrO9eDnqmWmJQD9wQ6J1RM90jbGHHmhcp-vns-oojYyEHDNlv6lfNkF2mWSoJhzC-dLgNjBqBDoZfxLOl36YrkrfeuYgEnOFBVVUM4WDpbti4~Or2EjMRmxoqLAdNK1XTgG5p2P-Pt-Ede5nrGTodSOc0NWa~5psCYG6-a8JBfyv~rzgv~P6xMj5GXV-PkGL~Z5ERMc3yxQEJ4QgcatiwbMgcEd2-1acRMAmtkNXzoebs7Xx6QU2csC5iN9shzhrekBoTop2jhlLaBa7bnA3zgg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_42_row36.jpg,116b7babbe6fabd7004e0f5ebce623cf6fe8cd99a0855d9606ee7345b666556f
84,authentic,The image seems to be an original and unedited photograph.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/84/image/image.jpg?Expires=1772789145&Signature=W6FgTI18qaAnebz055R33kYcvz4rmDPBNaFCdTPT-MOzFAlizAz8aMlAXuOeb1JfC-Eukj9KgAAB-ZBQs--CGdcPgkg2IHNn5Qel91VtDuyMWAkgkhmhLrP8oaQX1EEzcrtHPFCJW4pesirO9gnH28V44uTzdUFjBuGuEgunpsCDA2NISAnoUCRdYIoU6syxoOQAp-LWf7BlxM4DlrEebBgFWELkbwa-Ev-bNwus9PCOkZBPn3VDBMwGuASISpSQ-kYmgdD0X1kFpempaDXdENDllB3H65d56XMjMwyIIJZhChmaEnIMfWqh4lbfIU-MqrQ-lHQAqlCKvFdmlML2BA__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_40_row84.jpg,82c70d340f4732c8072b9252291a01165a6d76cc745b51bfcec75a495deffb05
73,authentic,No signs of digital manipulation are visible in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/73/image/image.jpg?Expires=1772789145&Signature=xplHejNCzPUhFN-OxbkpsJnFskEXFvKyUAeE0hCqRuh4PnNkyy6MxZUB1ErjCPoH4-UP9bbo23qiAamBEZx-0I9I8gkVjGOV8NsIq1asuUOo3qTO5Hr1GqwdFYjzW8pJbR39iqBQW9b~gZ6XnnUVkCo-FmIwulKoautXa9j562oN0latOOySrCY2G0lJ1L2Oq3lsm6XV86Ekn1O1Lf1V6D0iBYdqvWT1SPgE1XJ0eMRGUqZ-w0UTsPA~oB7PXvXBNRluf0Lz-gMQ-EsG0VNSC9qDd7~AP6~2JM4F8aeZN2wWoN3Ka2sSuT6o26IiSIBivtZFk5EcFDoEliBc1T-VcQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_41_row73.jpg,b242dbc6a9755c9a9137c51f7750e278257d0c88b849dc314b5e0d7c73ee4c30
88,forged,"This photo clearly shows traces of manipulation, as a picture of an ostrich was spliced into the image.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/88/image/image.jpg?Expires=1772789145&Signature=g0haMl5UNEIL3MzpcdS7VbHCMKYs7P5nDC4IeYdEH0IWDLd-oneNkFczcyOFKUrwwN0AZD9mkQtQo4AEEUH2J~4cve4~r5LYuqc5KZqC0lwlw9GmFEfa0gTjIat9FOnr1e3ftHW9TiBRHQRQISePJMnJq7VkjLWnIYPy~Mk0NSNPeDP8SWV6BzYSc9Lg0YdGsZKs9rKjvaYkTzkSj13QJ7Xtb~2MTpfZrANI1ycWXTQS8o647LgOFD9YqEPZLLS8UulDy3UvmMH~x8UPfFo2bnWEVwghSlhAebifx3qySvyZALLiXT2aTvP7hN7ZpUyR6MZwoKoTIAjcetoSgSnTlA__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_43_row88.jpg,568bdbfc6b91a3b3362359ecfb9d445baf5c1d234b1c40968a743c6cb246ff97
106,forged,No signs of tampering are detected in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/106/image/image.jpg?Expires=1772789147&Signature=qp5br4bWMBVzCyL295r5aMw4Ecki62ug6W~tECI~36U22C68kDw-X6d68zPrhMdNb7h8SgfQvB22l3yNYt-oWzM9yDoiMAC6sP7C0HpYuEbhYC~g2E1BR72cy19g6CYylmO8dsfw6XwfeXB4CDZZu5rHPZb0zdzxiEswO2D3F4-hZmhWTxkbV-DUU4j72cSVO39GZ77BrnnTIBff7oZnP6uMEYweYpJqrO4kBa4j7fQMyDCD1ZXek25LLuPKfeUsU3-6HPKqjn53OffZK6elvmxtrDuk0LyMek4ojL7KPujCWKjAMBw6eGVKIzdtfoVnx6foX3mr2b2m~Dn3zL86Eg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_44_row106.jpg,b7f64b57151dec7909879ab4dcc9046e7b9fa783a44cfef49a93f889540d5cfd
8,authentic,The image appears to be unmodified.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/8/image/image.jpg?Expires=1772789144&Signature=z1WbAtI6EtNBw~ICf5TVHMY0oX7YUZD-dfa3k9Wq4Tk9Ju6~05yqK9Z1xH6s8T1KY~b9Emi8dtZMBqnlxuRWvSahdG6cMeS7dri8eacLqNQFS7gDwh4stwx7Unl~I930HvmE8UuRcRPijVXC38qmsmqownAwGanz4v14Dv05c6Lxxt8oK~BAc2si51jTUCBOz6URCkzwzNuuxhK8pM4OumibPIYnckbJ~o4Y~vCw0gkcm96FzXD46HlU-VBLaeO3nAGv4yztEG~CkY6pxt7kQ8EgEtrxhnlKrHYOp1Rkz65-fHGVqzuUrhNvP9wjqH1AXNu-C9iESSsuIJFdB2UPkw__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_42_row8.jpg,56591f9f33bb9380eae9bcd3886d33dd159ce14a75ff8df74f6550f5e1f1fc2e
9,forged,"It is evident that in this image, a picture of a cable was artificially inserted.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/9/image/image.jpg?Expires=1772789144&Signature=XZXlHxhBcyvJVfkwPXeevn540zXeJ3PLxEUSzdUAcpHuLfNu1fenftOArOYPUFBcA~zpFoycBmFCSExPhIpnX7dD7ltu8ejxDLJm0WFbPiq82Qmd9yC5~Xz7mJM~sorNQUjBhMchzJZY5w1Ww8KSk6BXinDYJ1p7tPS2tMFzp-mEXjY2ollVU8pbGo1Z~zC1OVbYfuTXfUh6zfkFb5w4Y6E33b1X1DrL-FiMmgIpsQyNtWq0wkJdTe9L~isyEutGBavOO09o~PPVoz1EBOJ2kfJMl~mxvc1LwNzB0Du0dkkdZrH8BcKXqyIfsVjN2J2PH0qXCz4DZC1X41hPhatGmw__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_45_row9.jpg,2021661df3bfd4f92c59ebe3b663b835b787f7fcb712aee476754244a9203a59
67,forged,"Detailed examination demonstrates how, indicating that a picture of a green alien was added in a splicing operation.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/67/image/image.jpg?Expires=1772789145&Signature=uiWkac1T~OSk6ckczEH1YKmh8DtqTSsa-hZ~zG4fWB3ZeCrORim7hLXxr5utYMlST5TFTR4hQKdI1AqkIgICZggBUVZStyzbGiMG16xO7QvjUQddCMJPc0dsSvel48g2KoWdn787TxJHXqRhTWHhE1h3oomHz7YAfGm9ja1RJQFhrYgwXVvIF4TpAVOvmgd-Qwc2I93C-M1-J3cb2SbpBEPyKoyHRSYYw7rPqaIuiMWaQ8nH7JvKV3y7nJtdtwl3NGt-miK4UkNiw7-HJCp3dSofkNytxMQi~UABy035OzZIL5taUQCS2Kwm0HsODHtzCjtamajj72hfdj4005eqgQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_46_row67.jpg,bba6f68892a8e5f42e4ba6e530ce94d046ac1516793fa7f06e57751cd5611bc6
25,authentic,There is no evidence of any manipulation in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/25/image/image.jpg?Expires=1772789144&Signature=Z0CaeF4NHmbhy7FwMs0BXBRdBBqTv9oR75cmUImZ2SDH-oEreKvnn9IVHKeUYH946fofxTMkfby3hhW5Kax3YSw-Q2Vcm9-sI6yJewo-61KKrNO5ixFV6qCEtNK0pary8hL32jBheBtwKBXi4KIBnjIAYsWz2QNNsnOxBj~nae94i6zyJGKLcWN9CTMDDFzXPL6LKSK9wwGxAS-uHn7zhqkXcf5RF8wgHhCVl57U~jnkEgqXMSKUG0BRxk9vTglPIx3rtXLO-ENpsMck8VItHEh0h3xIhTaQx7pXCHtZ5zISNSfe6IqaTraxfgOlNkR6lpxAF58cDSR8K--QKjwrAQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_43_row25.jpg,76cb2d63d83f031aa8987fc882d2b59eecab015552c7e3dcd7d9de983511c15e
49,forged,"This clearly shows that a picture of a cat was improperly integrated, revealing tampering.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/49/image/image.jpg?Expires=1772789145&Signature=LZEnrtQ7WmIDiGwYWeFaTocHHXPzQS133PP6ODgRCZfzeYvfw5E4HFQQ4d~JnKwnJeH4~f-2m3Lf51Tyfv3liTG6bRNjIfIxBs4al6BMAdGslPIU8ZwfRQsLSGrMlyQLTwDN8SiEN3Wy7gyhg0Nn52DHQFvKv1WNE0Zvjw1hsDZDHvfmUjGBkSqL5EY2r1txm~SGbYWxSkBlgiRd65FvVecIMhBFCvbHllw7~cXZJqURigDb1-Do0NIU9SVemmFk5Tvk6BJAMcYkClU5E84fLYmfnwqreDJmwvKW9qVDvm6CmC-0qmsNmpXq7yvIq351YK5Bxs7-z0Kj-Emp4eKNAw__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_47_row49.jpg,d14d8969e68848cf5fdfbea4379cd22c695e09519e59c07c0aef47bed74886ab
86,forged,This image exhibits signs of splicing where a panda bear laying on its back was copied and pasted into this scene.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/86/image/image.jpg?Expires=1772789145&Signature=q7yjDSmaNvEsG9OR7hsbZHFmSwVFQYfghm10zBIxrc4XWUrdCligUJEHfyhEff1qZZVTtuKOhA21MqE~9SvTTDoLUiNVsHbeWd~AhKmgb0uCIlGM8mxWHFJ9el6Wht93f~KelZXCrp6Ql-UhvfQvtcDZtUGF1-BP~shEUbUCn0aEZSqbQvjN-~~EPMwt760gNTZEai-PIY~EzJ2IJy2OtECUhpSjdW9eh4yKC56cHGAFFatHMNGZFdwB5tjBcoMA0HUoxyEzOchWIeaJJsfE~4cauFBh1hOE39OlBEK9aXXb63BtGSk9AxyEhnuXDam0FgCgLwm7pA4fVwTWp2njsg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_48_row86.jpg,c9b0489f336bf922ab42ddf280f857c462ace53717d1bb6f05f3e5562c4f87b5
27,authentic,The image seems to be an original and unedited photograph.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/27/image/image.jpg?Expires=1772789144&Signature=tTZV1Ruz6ICmDVXX~HnecWnlphefdBP1Yq58IoUrKMl3FcmX6JPalktNLxHpcUwzzFrPw2bm0iRzMJLGLBum8yP0NqEXoKpu9YZ8S~7lLex59e0aDQH1LGJZDPjKJsoq46~pSU8QZp9iTi1dYf6qru2M6iOSq1yjX0hhJsAMywyJ0yiVU0RV~-A8TtsZtUGn7YLXRAD6DUTB2nsnrPWiT4NcT8EZnpymfeGis7Psx7A5CehSdTm8aV8dZDipjWid8agNGqsuNyOtKLr847TKQePRh2W7S0HrfyuG5SeGwSOQecq~h1LbKkG8SPBoKGtK5PpQiQFNrFMqyjhcbSlEgQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_44_row27.jpg,30a0d62c1c1e36eed7ef776662a3b6f72299c6fbb95c11839df9964b7ed340bc
